city,country,lat,lng,population
Sechelt,Canada,49.4742,-123.7542,10200
Tetela del Volcán,Mexico,18.9633,-99.2533,10199
Cortês,Brazil,-8.47,-35.5436,10198
Foz,Spain,43.5694,-7.2583,10198
Nyazepetrovsk,Russia,56.05,59.6,10198
Garhi,India,24.7904,86.0768,10197
Bosanska Krupa,Bosnia and Herzegovina,44.8833,16.15,10196
Florânia,Brazil,-6.1269,-36.8178,10196
Biot,France,43.6294,7.0961,10196
Irani,Brazil,-27.025,-51.9019,10195
Gemerek,Turkey,39.1819,36.0681,10195
New Silksworth,United Kingdom,54.871,-1.3957,10194
Kottapālem,India,16.7,80.47,10194
Barāgaon,India,24.5682,79.0185,10194
Tokunoshima,Japan,27.7267,129.0186,10194
Douar Mzoura,Morocco,34.3167,-5.9333,10194
Zakamensk,Russia,50.3833,103.3,10193
Hermantown,United States,46.8057,-92.2407,10192
Arataca,Brazil,-15.2628,-39.4139,10191
Eleşkirt,Turkey,39.7981,42.6744,10191
Al Jazīrah al Ḩamrā’,United Arab Emirates,25.7089,55.7972,10190
Pescaria Brava,Brazil,-28.3833,-48.8833,10190
Phra Pradaeng,Thailand,13.6592,100.5331,10190
Narasingam,India,9.9658,78.1833,10189
Barāhi,India,25.9725,86.7452,10189
Rehburg-Loccum,Germany,52.4508,9.2078,10188
Carenage,Trinidad and Tobago,10.6833,-61.6,10188
La Grange,United States,38.3987,-85.375,10188
São José do Jacuípe,Brazil,-11.5048,-40.0225,10187
São José do Jacuípe,Brazil,-11.4119,-39.8669,10187
Mirante,Brazil,-14.2419,-40.7728,10187
Souk et Tnine Jorf el Mellah,Morocco,34.4833,-5.5169,10187
San Blas,Mexico,21.5397,-105.2856,10187
Gudofredo Viana,Brazil,-1.4028,-45.78,10186
Carmo do Rio Verde,Brazil,-15.3536,-49.7075,10186
Potosí,Colombia,0.8081,-77.5728,10186
Venkatāpuram,India,18.2232,79.9516,10186
Celano,Italy,42.0843,13.5478,10186
Randazzo,Italy,37.8774,14.9501,10186
Balangkayan,Philippines,11.4728,125.5108,10185
Załęże,Poland,50.2672,18.9892,10185
Hazle,United States,40.9558,-75.9998,10184
Biandanshan,China,26.0409,105.6351,10183
Poirino,Italy,44.9208,7.8469,10183
Pechea,Romania,45.6333,27.8,10182
Chaungtha,Burma,16.9667,94.45,10181
Nanfang,China,23.3568,115.5167,10180
Rüdesheim am Rhein,Germany,49.9833,7.9306,10180
Carice,Haiti,19.3779,-71.8303,10180
Csömör,Hungary,47.5467,19.2244,10180
Amgachia,India,22.4156,88.3051,10179
Jimbolia,Romania,45.7931,20.7375,10179
Birao,Central African Republic,10.294,22.782,10178
Spelle,Germany,52.3667,7.4667,10178
Angwāli,India,23.7317,85.9858,10178
Aliganj,India,24.9365,85.925,10178
Alpena,United States,45.074,-83.4402,10178
Pizarra,Spain,36.7667,-4.7,10177
Körmend,Hungary,47.011,16.606,10177
Kothi,India,24.7526,80.7775,10177
Darwa,India,25.669,85.6461,10177
Toundout,Morocco,31.2667,-6.5833,10177
Baker City,United States,44.7749,-117.832,10177
Snohomish,United States,47.9276,-122.0969,10177
Vera Cruz,Brazil,-22.22,-49.8189,10176
Shirbadgi,India,15.9418,75.7768,10176
Halgūr,India,12.4249,77.227,10176
Akil,Mexico,20.2656,-89.3478,10176
Kaynaşlı,Turkey,40.7667,31.3167,10176
Olovo,Bosnia and Herzegovina,44.1277,18.5807,10175
Fort William,United Kingdom,56.8198,-5.1052,10175
Băcioi,Moldova,46.9122,28.8839,10175
Chikni,India,26.0664,87.4406,10173
Remada,Tunisia,32.3061,10.3822,10173
Sax,Spain,38.5394,-0.8161,10172
Cross Lanes,United States,38.4351,-81.7707,10172
Akabli,Algeria,26.7086,1.3689,10171
Surla,India,15.5333,73.8333,10171
Glenwood Springs,United States,39.5455,-107.3347,10171
Jhakhra,India,25.7528,85.7474,10170
Pānchi,India,25.1123,85.6321,10170
Jandiāla,India,31.2157,75.6218,10170
Kulundu,Kyrgyzstan,40.1069,69.6431,10170
Ajjipuram,India,12.0457,77.3532,10169
Pipra Naurangiā,India,26.8591,84.4328,10169
Bellamkonda,India,16.4922,80.0089,10169
Kranuan,Thailand,16.7067,103.0788,10169
Svidník,Slovakia,49.3056,21.5678,10168
Ban Bong Tai,Thailand,17.408,103.2932,10168
Alderwood Manor,United States,47.8146,-122.2672,10168
Molalla,United States,45.1502,-122.5845,10168
Bela Vista de Minas,Brazil,-19.83,-43.0908,10167
Canteras,Spain,37.6122,-1.0438,10167
Seysses,France,43.4989,1.3133,10167
Bomporto,Italy,44.7333,11.0333,10167
Libertad,Uruguay,-34.6333,-56.6192,10166
Evander,South Africa,-26.4719,29.11,10166
Fanzhao,China,26.6615,108.3834,10165
Lābhgaon,India,25.5062,86.3899,10165
Katālpur,India,26.2255,84.7608,10165
Korolevo,Ukraine,48.15,23.1333,10165
Roddam,India,14.1,77.43,10164
Ban Bang Toei,Thailand,14.0737,100.5079,10164
Balikumbat,Cameroon,5.8928,10.3597,10163
Crespellano,Italy,44.5114,11.1314,10163
Biskupiec,Poland,53.85,20.95,10163
Bargersville,United States,39.5412,-86.2004,10163
Itapiranga,Brazil,-2.7489,-58.0219,10162
San Pablo,Chile,-40.4,-73.0167,10162
Astoria,United States,46.1856,-123.8053,10162
Zelfana,Algeria,32.3969,4.2261,10161
Jādupatti,India,26.1186,86.3114,10161
Mexicaltzingo,Mexico,19.2092,-99.5858,10161
Courrières,France,50.4586,2.9481,10160
Bordighera,Italy,43.7789,7.6721,10160
Niebüll,Germany,54.7881,8.8296,10159
Castleton,United Kingdom,53.5907,-2.1737,10159
Bois-des-Filion,Canada,45.6667,-73.75,10159
Rogerstone,United Kingdom,51.5906,-3.0537,10158
Piedimonte d’Alife,Italy,41.3669,14.3967,10158
Toca,Colombia,5.5667,-73.2,10157
Bobenheim-Roxheim,Germany,49.5833,8.35,10157
Ambalavao,Madagascar,-19.098,47.5284,10157
Coweta,United States,35.9683,-95.6545,10157
Pabégou,Benin,9.8333,1.5492,10156
Vochaïkó,Greece,37.9333,22.8,10156
Togamalai,India,10.7251,78.4108,10156
Sobral de Monte Agraço,Portugal,39.0167,-9.15,10156
Mold,United Kingdom,53.166,-3.133,10155
Mörlenbach,Germany,49.5992,8.7347,10154
Vūtukūru,India,14.5778,80.1423,10154
East Rutherford,United States,40.8179,-74.0854,10154
Sidi Abdelaziz,Algeria,36.85,6.05,10153
Akhaltsikhe,Georgia,41.6389,42.9861,10153
Msila,Morocco,35.2,-5.5667,10153
Batán,Argentina,-38.0078,-57.7097,10152
Narot Mehra,India,32.2673,75.5647,10152
Shioya,Japan,36.7776,139.8506,10152
Higashikagura,Japan,43.7,142.45,10152
Bleicherode,Germany,51.4167,10.5667,10151
Valaparla,India,15.9167,80.05,10151
Aïn Zohra,Morocco,34.1,-6.35,10151
Warrenton,United States,38.7176,-77.7976,10151
Kilkunda,India,11.2569,76.6697,10150
Roslyn,United States,40.131100000000004,-75.1374,10150
South Huntington,United States,40.8225,-73.3921,10150
Littleton,United States,42.535,-71.4891,10150
Maur,Switzerland,47.3417,8.6703,10148
Kāza,India,16.3906,80.5425,10148
Tiruchchuli,India,9.5348,78.2008,10148
Kanteru,India,16.3906,80.5425,10148
Telnāl,India,23.01,73.03,10147
Arcola,Italy,44.1146,9.9059,10147
Choele Choel,Argentina,-39.2667,-65.6833,10146
Pilar,Philippines,17.42,120.6,10146
Alkhan-Kala,Russia,43.2586,45.5392,10146
El Espinar,Spain,40.7186,-4.2478,10145
Busca,Italy,44.5167,7.4667,10144
Msoga,Tanzania,-6.5667,38.3,10144
Lenggries,Germany,47.6803,11.5739,10143
Cabriès,France,43.4419,5.3803,10143
Hackettstown,United States,40.854,-74.8257,10143
Ouled Rabah,Algeria,36.2833,3.1333,10142
Gakuch,Pakistan,36.1736,73.7667,10142
Verkhivtseve,Ukraine,48.4853,34.2539,10142
San Diego Country Estates,United States,33.0094,-116.7874,10142
Whitchurch,United Kingdom,52.969,-2.682,10141
Periyanegamam,India,10.7432,77.103,10141
Mungod,India,17.0667,79.0667,10141
Clinton,United States,36.0981,-84.1283,10141
South Normanton,United Kingdom,53.107,-1.343,10140
Bibbiano,Italy,44.6629,10.4739,10140
Ban Pa Hung,Thailand,19.5672,99.7013,10138
Přelouč,Czechia,50.04,15.5603,10137
Villasāgar,India,18.4736,78.9645,10137
San Felice Circeo,Italy,41.2353,13.0956,10137
Trumbull Center,United States,41.2415,-73.1836,10137
Montignies-le-Tilleul,Belgium,50.3794,4.379,10136
Knezha,Bulgaria,43.4931,24.0806,10136
Okondja,Gabon,-0.6829,13.7833,10136
Rignano Flaminio,Italy,42.2,12.4833,10135
Elattūr,India,11.3866,77.308,10134
Iizuna,Japan,36.7548,138.2355,10134
Fílippoi,Greece,41.0167,24.2833,10133
Dhanur Kalyānwādi,India,17.77,77.14,10133
Rathdrum,United States,47.7948,-116.8944,10133
Siswār,India,26.4292,86.4586,10132
Haldipur,India,14.3333,74.4333,10132
Aigle,Switzerland,46.3167,6.9667,10131
San Vicente de Castellet,Spain,41.6678,1.8633,10131
Rompicherla,India,16.21,79.9087,10131
Solindābād,India,25.8463,86.5907,10131
Rāparla,India,16.302,80.9674,10131
Hire Megalageri,India,14.544,75.9776,10131
Urlaţi,Romania,44.9911,26.2306,10131
Qovlar,Azerbaijan,40.9419,45.7358,10130
Potavaram,India,17.0194,81.4128,10130
Serebryansk,Kazakhstan,49.6819,83.2847,10129
Plaridel,Philippines,13.9511,122.0203,10129
Scherpenzeel,Netherlands,52.0792,5.4894,10128
Şarkîkaraağaç,Turkey,38.0803,31.3658,10128
Génova,Colombia,1.6442,-77.0194,10127
Deūlgaon Māhi,India,20.0833,76.1833,10127
Serra Caiada,Brazil,-6.1058,-35.7128,10125
Neuville-en-Ferrain,France,50.7472,3.1589,10125
Bhagirathpur,India,24.0884,88.4947,10125
Bilga,India,31.05,75.65,10125
Kondalahalli,India,14.72,76.76,10125
Auchel,France,50.5086,2.4744,10124
Borim,India,15.3604,74.0004,10124
Mawai,India,24.8043,78.9388,10124
Doorn,Netherlands,52.0333,5.35,10124
Chernigovka,Russia,44.3406,132.5689,10124
Sorsk,Russia,54.0333,90.25,10124
Mazamet,France,43.4928,2.3742,10123
Manglūr,India,15.5177,76.1476,10123
Monaragala,Sri Lanka,6.8714,81.3487,10123
San Elizario,United States,31.5793,-106.2632,10123
Sirigeri,India,15.63,76.9,10122
Cajapió,Brazil,-2.9667,-44.8,10121
Parthenay,France,46.6462,-0.2478,10121
Pocklington,United Kingdom,53.9309,-0.7781,10121
Belagola,India,12.3914,76.6097,10121
Sūlagiri,India,12.6645,78.0134,10121
Ankily,Madagascar,-22.3837,46.0956,10121
Eidsberg,Norway,59.5,11.3833,10121
Cody,United States,44.5213,-109.0548,10121
Novi Grad,Bosnia and Herzegovina,45.0481,16.3769,10120
Oggaz,Algeria,35.5667,-0.2667,10120
Meymand,Iran,28.8683,52.7525,10120
Altötting,Germany,48.2267,12.6783,10119
Kabataş,Turkey,40.75,37.45,10119
Binéfar,Spain,41.85,0.3,10118
Granada,Colombia,6.147,-75.188,10117
Rettanai,India,12.1953,79.5526,10117
Hipparga,India,17.4568,76.3739,10117
Marshall,United States,40.6453,-80.11,10117
Visbek,Germany,52.8366,8.3098,10116
Nāthpur,India,26.3261,87.0916,10116
Sedico,Italy,46.1167,12.1,10116
Aroāli,India,24.043,87.9443,10115
Rāsak,Iran,26.2356,61.4014,10115
Ben Qarrich,Morocco,35.5114,-5.4264,10115
Torre Santa Susanna,Italy,40.4667,17.7333,10114
Vaddādi,India,17.8474,82.8729,10113
Kalakeri,India,16.6667,76.3,10113
Anandnagar,India,27.1,83.2833,10113
Ardal,Iran,31.9986,50.6622,10113
Struer,Denmark,56.4862,8.6044,10112
Douchy-les-Mines,France,50.3022,3.3939,10112
Corcuera,Philippines,12.8,122.05,10112
Komorowice,Poland,49.8544,19.0406,10112
Gornyak,Russia,50.9833,81.4667,10112
Masdi,India,25.2441,86.7233,10111
Kondakindi Agrahāram,India,14.679,77.7401,10111
Adigappādi,India,12.1459,78.0946,10111
Garliava,Lithuania,54.8167,23.8667,10110
Marondry,Madagascar,-18.4167,47,10110
Uchtepa Qishlog’i,Uzbekistan,40.205,67.9011,10110
Bandixon,Uzbekistan,37.8614,67.3861,10110
North Glengarry,Canada,45.3333,-74.7333,10109
Türkan,Azerbaijan,40.3646,50.2208,10108
Tavriisk,Ukraine,46.75,33.4167,10108
M’Chouneche,Algeria,34.95,6,10107
Raghunāthpur,India,26.0019,84.2753,10107
Videle,Romania,44.2833,25.5333,10107
Paris,United States,38.2016,-84.2718,10107
Cordele,United States,31.9563,-83.7694,10107
Mori,Italy,45.8513,10.9817,10106
Budd Lake,United States,40.8733,-74.7375,10106
Heubach,Germany,48.7881,9.9333,10105
Zérizer,Algeria,36.7272,7.8947,10105
Daruvar,Croatia,45.6,17.2167,10105
Mashhad Rīzeh,Iran,34.7947,60.5144,10105
Perumuchchi,India,13.056,79.6755,10104
Parnaguá,Brazil,-10.2269,-44.6389,10103
Willstätt,Germany,48.5417,7.8964,10103
Pike Road,United States,32.2939,-86.09,10103
Madridejos,Spain,39.4667,-3.5333,10102
Borgo,France,42.5547,9.4281,10102
Gambissara,"Gambia, The",13.2333,-14.3167,10102
Syców,Poland,51.31,17.7236,10102
San Simón,El Salvador,13.8333,-88.2333,10102
Havanūr,India,14.8667,75.7,10101
Nizza Monferrato,Italy,44.7747,8.355,10101
Cuapiaxtla de Madero,Mexico,18.9167,-97.8167,10101
Middleton,United States,43.7113,-116.6157,10101
Corte Madera,United States,37.9238,-122.5128,10101
Naftalan,Azerbaijan,40.5058,46.8192,10100
Saint-Max,France,48.7017,6.2072,10100
Forres,United Kingdom,57.608,-3.62,10100
Chauki Hasan Chauki Makhdum,India,26.2333,84.4964,10100
Bou Zemou,Morocco,32.1114,-5.5197,10100
Nkokonjeru,Uganda,0.2394,32.9231,10100
Jomasho‘y,Uzbekistan,40.8633,71.4597,10100
Shohimardon,Uzbekistan,39.9833,71.8,10100
Rokkasho,Japan,40.9672,141.3744,10099
Roboré,Bolivia,-18.3333,-59.75,10098
Le Beausset,France,43.1989,5.8033,10098
Machchand,India,26.3241,79.0543,10098
Shāhpur Chaumukhi,India,25.7683,86.9049,10098
Nogliki,Russia,51.8333,143.1667,10098
Hull,United States,42.2861,-70.8835,10098
Williston,United States,44.4345,-73.0888,10098
Spring Valley Lake,United States,34.4987,-117.2683,10098
Czarnków,Poland,52.9,16.5667,10097
Chapel en le Frith,United Kingdom,53.322,-1.917,10096
Talugai,India,11.3752,78.4822,10096
Korosavāda,India,18.7256,84.0573,10096
La Misión,Mexico,21.1,-99.1333,10096
South Huron,Canada,43.32,-81.5,10096
Eybens,France,45.1494,5.7508,10095
Bardmoor,United States,27.8574,-82.7534,10095
Sahidganj,India,25.6627,87.0976,10094
Guémoukouraba,Mali,14.2639,-9.3208,10094
Wood-Ridge,United States,40.8508,-74.0878,10094
Kendallville,United States,41.4441,-85.2578,10094
Marieville,Canada,45.4333,-73.1667,10094
Kadalādi,India,12.404,78.966,10093
Douar Bouchfaa,Morocco,34.1014,-4.2939,10093
Procida,Italy,40.7611,14.0193,10092
Werneck,Germany,49.9833,10.1,10090
Kirkel,Germany,49.2833,7.2333,10090
Worsley,United Kingdom,53.5093,-2.3845,10090
Ekamba,India,25.9689,87.5741,10090
Candelaria,El Salvador,13.6833,-88.9833,10090
Waldwick,United States,41.0133,-74.1259,10090
Nong Ki,Thailand,14.6868,102.538,10089
Jangalapalle,India,14.8997,79.8936,10088
Advi Devalpalli,India,16.6631,79.5139,10088
Independence,United States,44.8547,-123.1952,10088
Erutukada,India,8.2658,77.1358,10087
Mellieħa,Malta,35.9564,14.3664,10087
Murrells Inlet,United States,33.556,-79.0594,10087
Villerupt,France,49.4697,5.9286,10086
Hardās Bigha,India,25.4994,85.3551,10086
Karapa,India,16.9,82.1667,10086
Ōnan,Japan,34.8939,132.4378,10086
Miḩqan,Syria,34.978,40.4969,10086
Hillsdale,United States,41.0074,-74.044,10086
Mikhaylov,Russia,54.2333,39.0333,10085
Rosario,Uruguay,-34.3139,-57.3525,10085
Alexandria,South Africa,-33.6533,26.4083,10085
Mittenwalde,Germany,52.2667,13.5333,10084
Kele,Ethiopia,6.0833,38.0333,10084
Padugaipattu,India,8.3642,77.9815,10084
Vaals,Netherlands,50.7694,6.0181,10084
Korablino,Russia,53.9167,40.0167,10084
Kafr Takhārīm,Syria,36.1168,36.5152,10084
Primeiro de Maio,Brazil,-22.8508,-51.0278,10082
Fiuggi,Italy,41.8,13.2167,10082
Airmont,United States,41.0992,-74.0989,10082
Bingham,United Kingdom,52.952,-0.953,10080
Kilsyth,United Kingdom,55.98,-4.06,10080
Thikriwāla,India,30.4328,75.5261,10080
Zuidlaren,Netherlands,53.0933,6.6823,10080
Kambarka,Russia,56.2667,54.2167,10080
São Sebastião do Maranhão,Brazil,-18.0839,-42.5708,10079
Hongliuwan,China,39.6348,94.3386,10079
Meuselwitz,Germany,51.05,12.3,10079
Chichihualco,Mexico,17.655,-99.674,10079
Umarizal,Brazil,-5.9908,-37.8139,10078
Pińczów,Poland,50.5333,20.5333,10078
Mengen,Germany,48.0497,9.33,10077
Ráth Tó,Ireland,53.5081,-6.4625,10077
Eumseong,"Korea, South",36.9353,127.6897,10077
Penetanguishene,Canada,44.7667,-79.9333,10077
Hozin,Benin,6.5333,2.55,10076
Saladoblanco,Colombia,2.0167,-76.05,10076
Kouinine,Algeria,33.4,6.8333,10076
Santa Catarina Masahuat,El Salvador,13.7833,-89.7667,10076
Mālīnagar,India,25.9967,85.6863,10075
Sapkyo,"Korea, South",36.6864,126.7367,10075
Bieber,Germany,50.6,8.5833,10074
Letychiv,Ukraine,49.3833,27.6167,10074
Howell,United States,42.6078,-83.9339,10074
Naters,Switzerland,46.3237,7.9886,10073
Kuroshio,Japan,33.0167,133.0167,10073
Ghatāwān,India,25.096800000000002,83.7266,10072
Novi di Modena,Italy,44.8934,10.901,10072
Khaira,India,24.8727,86.2089,10071
Yaotsu,Japan,35.476,137.1416,10070
Roelofarendsveen,Netherlands,52.2,4.6333,10070
Sartana,Ukraine,47.1667,37.6833,10070
Beccles,United Kingdom,52.458,1.563,10069
Mesrā,India,23.4339,85.4152,10068
Badia Polesine,Italy,45.094,11.4934,10068
Neves,Sao Tome and Principe,0.3592,6.5517,10068
Conway,United States,44.0085,-71.0719,10068
La Leonesa,Argentina,-27.05,-58.7167,10067
Göytəpə,Azerbaijan,39.1167,48.5953,10067
Ouédo,Benin,6.4833,2.45,10067
Porangaba,Brazil,-23.1758,-48.125,10067
Kasba,India,25.5856,88.1122,10067
Stropkov,Slovakia,49.205,21.6514,10067
Cairo,United States,30.879,-84.205,10067
Glocester,United States,41.8934,-71.6889,10067
Mondaí,Brazil,-27.1028,-53.4019,10066
Bāgalūr,India,12.8333,77.8667,10066
Antanananivo,Madagascar,-16.2831,49.7182,10066
Penn Forest,United States,40.9571,-75.6313,10066
Avelgem,Belgium,50.7667,3.4333,10065
Vrnjačka Banja,Serbia,43.6167,20.9,10065
Kidira,Senegal,14.4574,-12.2106,10065
Swieqi,Malta,35.9208,14.48,10064
East Rockaway,United States,40.6432,-73.6672,10064
Kwale,Kenya,-4.1737,39.4521,10063
Ban Bu Sung,Thailand,14.9613,104.2095,10063
Burtonsville,United States,39.1166,-76.9356,10063
Lysá nad Labem,Czechia,50.2014,14.8328,10062
Were Īlu,Ethiopia,10.6,39.4333,10062
Sung Noen,Thailand,14.8992,101.8208,10061
East Whittier,United States,33.9244,-117.9887,10061
Radlett,United Kingdom,51.685,-0.318,10060
Jafra,Morocco,31.5145,-8.7555,10060
Reedsburg,United States,43.5348,-89.9965,10060
Gudensberg,Germany,51.1833,9.3667,10059
Clay Cross,United Kingdom,53.1637,-1.4128,10059
Dudhpura,India,25.7964,86.1189,10059
Shāhpur Undi,India,25.637,85.6013,10059
Bāra Khurd,India,25.2599,85.4325,10059
Chandralapādu,India,16.715,80.2089,10059
Mocharim,India,24.6794,84.9905,10059
Alassio,Italy,44.0079,8.173,10059
Rupāna,India,30.407,74.5276,10058
Burgum,Netherlands,53.1922,5.9942,10058
Abjīj,Egypt,29.2861,30.8152,10057
Saint-Loubès,France,44.9181,-0.4269,10057
Soyaux,France,45.6414,0.1986,10057
Macerata Campania,Italy,41.0667,14.2667,10057
Jiji,Taiwan,23.83,120.783,10056
Dhāmua,India,22.2875,88.3962,10055
Călan,Romania,45.7319,23.0247,10055
Nyurba,Russia,63.2833,118.3333,10055
San Ignacio de Moxo,Bolivia,-14.9961,-65.64,10054
’Aïn Naga,Algeria,34.6883,6.0886,10054
Dalāwarpur,India,26.3466,84.9581,10054
Begijnendijk,Belgium,51.0191,4.7831,10053
Schotten,Germany,50.5,9.1167,10053
El Molar,Spain,40.7336,-3.5814,10052
Verucchio,Italy,43.9833,12.4215,10052
Satipo,Peru,-11.2533,-74.637,10052
Neustadt,Germany,50.85,9.1167,10051
Wahlstedt,Germany,53.95,10.2167,10050
North Petherton,United Kingdom,51.091,-3.013,10050
Sidi Ouassay,Morocco,30.05,-9.6833,10050
Shildon,United Kingdom,54.63,-1.65,10049
Rangasamudram,India,14.9852,78.9765,10049
Vange,United Kingdom,51.5601,0.4872,10048
Avren,Bulgaria,43.1139,27.6693,10047
Takahama,Japan,35.4879,135.5462,10047
Nishi,Japan,32.2011,130.8411,10046
Namorona,Madagascar,-21.6427,48.1853,10046
Cambridge,United States,40.0221,-81.5869,10046
Woodburn,United States,38.8503,-77.2322,10046
Vilyuysk,Russia,63.75,121.6333,10045
Al Hāmah,Syria,33.5607,36.2206,10045
Brookdale,United States,40.8348,-74.1798,10044
Chapeltown,United Kingdom,53.462,-1.466,10043
Petmanhalli,India,17.7688,77.5056,10043
Taiyūr,India,12.7833,80.1833,10043
Gauli Palāsiya,India,22.5323,75.7275,10043
Ciudad Tula,Mexico,23,-99.72,10043
Bad Frankenhausen,Germany,51.3558,11.1011,10042
Alayor,Spain,39.9339,4.1403,10042
Tinkoni,India,26.8613,84.9647,10042
Lepākshi,India,13.81,77.6,10042
Sakuho,Japan,36.161,138.4834,10042
Maywood,United States,40.9025,-74.0634,10042
Ludlow,United Kingdom,52.368,-2.718,10041
Mikuszowice,Poland,49.7833,19.0703,10041
Lipova,Romania,46.0917,21.6917,10040
White Horse,United States,40.1919,-74.7023,10040
Jouamaa,Morocco,35.65,-5.6833,10039
Iliatenco,Mexico,18.2167,-99.4833,10039
Abaiara,Brazil,-7.3589,-39.0458,10038
Masquefa,Spain,41.5036,1.8136,10038
Lydney,United Kingdom,51.7286,-2.5285,10038
Moulay Driss Zerhoun,Morocco,34.0542,-5.5272,10038
Zaniéna,Mali,11.2708,-6.4258,10038
Nallikodūr,India,17.5811,79.75,10037
Sermoneta,Italy,41.55,12.9833,10037
Parilla,Mexico,17.9119,-92.9175,10036
Bou’nane,Morocco,32.0275,-3.04,10035
Suntar,Russia,62.1667,117.6333,10035
Vembaditālam,India,11.567,78.0112,10034
Mahārājapuram,India,9.6588,77.6631,10033
Baldeogarh,India,24.7562,79.0672,10033
Volpago del Montello,Italy,45.7833,12.1167,10033
Agourai,Morocco,33.6333,-5.5833,10033
Fairview,United States,37.6758,-122.0473,10033
Tay,Canada,44.7167,-79.7667,10033
Houthulst,Belgium,50.9833,2.95,10032
Suthālia,India,23.9955,77.1395,10032
Puduparambubhāgam,India,9.6,76.74,10032
Olevsk,Ukraine,51.2167,27.65,10032
Sirugamani,India,10.8975,78.5142,10031
Canelli,Italy,44.7208,8.2928,10031
Nikaidō-kaminoshōchō,Japan,34.5914,135.7962,10031
Massi,Benin,9.9167,1.4667,10030
Gignac-la-Nerthe,France,43.3932,5.2356,10030
Hājīpur,India,25.2657,87.5019,10030
Ganapavaram,India,16.4314,80.0515,10029
Castlegar,Canada,49.3256,-117.6661,10029
Lauterach,Austria,47.4772,9.7314,10028
Bela,India,24.9689,84.974,10028
Munagapāka,India,17.6333,83,10028
Goito,Italy,45.25,10.6667,10027
Tomboutou,Benin,11.855,3.2892,10026
Pānrepatti,India,25.5537,83.9775,10026
Lālmunia Munhāra,India,26.5741,86.4012,10026
Kūcheşfahān,Iran,37.2783,49.7728,10026
Benemérito,Mexico,16.5172,-90.6531,10026
Novooleksiivka,Ukraine,46.2261,34.6417,10026
Bierbeek,Belgium,50.8276,4.7585,10025
Steinhaus,Switzerland,47.1969,8.4861,10025
Kaldenkirchen,Germany,51.3167,6.2833,10025
Kirundo,Burundi,-2.59,30.09,10024
Loreto,Brazil,-7.0839,-45.1408,10024
Kapuvár,Hungary,47.6,17.0333,10024
Kīl Perambalūr,India,11.36,79.098,10024
Ertil,Russia,51.85,40.8,10024
